-5.020000000000106,-99.59380400000583
-5.010000000000106,-99.04595050000583
-5.000000000000107,-98.5000000000058
-4.990000000000107,-97.95594950000579
-4.980000000000107,-97.41379600000579
-4.970000000000107,-96.87353650000578
-4.960000000000107,-96.33516800000578
-4.950000000000108,-95.79868750000577
-4.940000000000108,-95.26409200000576
-4.930000000000108,-94.73137850000576
-4.920000000000108,-94.20054400000572
-4.9100000000001085,-93.67158550000573
-4.900000000000109,-93.1445000000057
-4.890000000000109,-92.6192845000057
-4.880000000000109,-92.09593600000571
-4.870000000000109,-91.5744515000057
-4.86000000000011,-91.05482800000568
-4.85000000000011,-90.53706250000567
-4.84000000000011,-90.02115200000566
-4.83000000000011,-89.50709350000564
-4.82000000000011,-88.99488400000564
-4.810000000000111,-88.48452050000564
-4.800000000000111,-87.97600000000563
-4.790000000000111,-87.46931950000562
-4.780000000000111,-86.9644760000056
-4.7700000000001115,-86.4614665000056
-4.760000000000112,-85.96028800000559
-4.750000000000112,-85.46093750000557
-4.740000000000112,-84.96341200000556
-4.730000000000112,-84.46770850000556
-4.7200000000001125,-83.97382400000555
-4.710000000000113,-83.48175550000553
-4.700000000000113,-82.99150000000553
-4.690000000000113,-82.50305450000552
-4.680000000000113,-82.0164160000055
-4.670000000000114,-81.53158150000549
-4.660000000000114,-81.04854800000548
-4.650000000000114,-80.56731250000549
-4.640000000000114,-80.08787200000548
-4.6300000000001145,-79.61022350000546
-4.620000000000115,-79.13436400000545
-4.610000000000115,-78.66029050000544
-4.600000000000115,-78.18800000000542
-4.590000000000115,-77.71748950000541
-4.5800000000001155,-77.2487560000054
-4.570000000000116,-76.78179650000538
-4.560000000000116,-76.31660800000537
-4.550000000000116,-75.85318750000536
-4.540000000000116,-75.39153200000537
-4.530000000000117,-74.93163850000536
-4.520000000000117,-74.47350400000533
-4.510000000000117,-74.01712550000532
-4.500000000000117,-73.56250000000531
-4.4900000000001175,-73.10962450000531
-4.480000000000118,-72.6584960000053
-4.470000000000118,-72.20911150000528
-4.460000000000118,-71.76146800000528
-4.450000000000118,-71.31556250000527
-4.4400000000001185,-70.87139200000524
-4.430000000000119,-70.42895350000524
-4.420000000000119,-69.98824400000524
-4.410000000000119,-69.54926050000522
-4.400000000000119,-69.11200000000521
-4.39000000000012,-68.6764595000052
-4.38000000000012,-68.24263600000518
-4.37000000000012,-67.81052650000518
-4.36000000000012,-67.38012800000516
-4.35000000000012,-66.95143750000516
-4.340000000000121,-66.52445200000514
-4.330000000000121,-66.09916850000512
-4.320000000000121,-65.67558400000512
-4.310000000000121,-65.25369550000511
-4.3000000000001215,-64.8335000000051
-4.290000000000122,-64.41499450000506
-4.280000000000122,-63.99817600000507
-4.270000000000122,-63.58304150000506
-4.260000000000122,-63.169588000005035
-4.250000000000123,-62.75781250000503
-4.240000000000123,-62.34771200000503
-4.230000000000123,-61.93928350000502
-4.220000000000123,-61.532524000005
-4.210000000000123,-61.127430500005
-4.200000000000124,-60.724000000004985
-4.190000000000124,-60.32222950000496
-4.180000000000124,-59.92211600000495
-4.170000000000124,-59.52365650000495
-4.1600000000001245,-59.12684800000493
-4.150000000000125,-58.731687500004924
-4.140000000000125,-58.33817200000492
-4.130000000000125,-57.94629850000489
-4.120000000000125,-57.55606400000489
-4.1100000000001256,-57.16746550000487
-4.100000000000126,-56.78050000000485
-4.090000000000126,-56.39516450000485
-4.080000000000126,-56.01145600000484
-4.070000000000126,-55.62937150000482
-4.060000000000127,-55.2489080000048
-4.050000000000127,-54.870062500004785
-4.040000000000127,-54.49283200000479
-4.030000000000127,-54.11721350000477
-4.0200000000001275,-53.74320400000475
-4.010000000000128,-53.37080050000475
-4.000000000000128,-53.00000000000473
-3.990000000000128,-52.63079950000473
-3.9800000000001283,-52.26319600000471
-3.9700000000001285,-51.89718650000469
-3.9600000000001288,-51.53276800000468
-3.950000000000129,-51.16993750000467
-3.940000000000129,-50.808692000004655
-3.9300000000001294,-50.449028500004644
-3.9200000000001296,-50.09094400000463
-3.91000000000013,-49.73443550000462
-3.90000000000013,-49.37950000000461
-3.8900000000001302,-49.026134500004595
-3.8800000000001305,-48.67433600000458
-3.8700000000001307,-48.324101500004566
-3.860000000000131,-47.975428000004555
-3.850000000000131,-47.62831250000454
-3.8400000000001313,-47.28275200000453
-3.8300000000001315,-46.93874350000452
-3.8200000000001317,-46.5962840000045
-3.810000000000132,-46.25537050000448
-3.800000000000132,-45.91600000000448
-3.7900000000001324,-45.57816950000446
-3.7800000000001326,-45.24187600000445
-3.770000000000133,-44.907116500004435
-3.760000000000133,-44.57388800000442
-3.7500000000001332,-44.242187500004405
-3.7400000000001334,-43.912012000004395
-3.7300000000001337,-43.58335850000438
-3.720000000000134,-43.25622400000437
-3.710000000000134,-42.930605500004354
-3.7000000000001343,-42.606500000004345
-3.6900000000001345,-42.283904500004326
-3.6800000000001347,-41.96281600000432
-3.670000000000135,-41.643231500004305
-3.660000000000135,-41.32514800000429
-3.6500000000001354,-41.00856250000427
-3.6400000000001356,-40.693472000004256
-3.630000000000136,-40.37987350000425
-3.620000000000136,-40.06776400000423
-3.610000000000136,-39.75714050000422
-3.6000000000001364,-39.44800000000421
-3.5900000000001366,-39.140339500004195
-3.580000000000137,-38.834156000004185
-3.570000000000137,-38.52944650000416
-3.5600000000001373,-38.226208000004156
-3.5500000000001375,-37.92443750000414
-3.5400000000001377,-37.624132000004124
-3.530000000000138,-37.325288500004106
-3.520000000000138,-37.0279040000041
-3.5100000000001383,-36.73197550000408
-3.5000000000001386,-36.43750000000408
-3.4900000000001388,-36.14447450000406
-3.480000000000139,-35.852896000004044
-3.470000000000139,-35.56276150000403
-3.4600000000001394,-35.27406800000401
-3.4500000000001396,-34.98681250000399
-3.44000000000014,-34.700992000003986
-3.43000000000014,-34.41660350000397
-3.4200000000001403,-34.133644000003954
-3.4100000000001405,-33.85211050000394
-3.4000000000001407,-33.57200000000393
-3.390000000000141,-33.29330950000392
-3.380000000000141,-33.01603600000391
-3.3700000000001413,-32.740176500003884
-3.3600000000001415,-32.46572800000388
-3.3500000000001418,-32.19268750000386
-3.340000000000142,-31.92105200000385
-3.330000000000142,-31.65081850000383
-3.3200000000001424,-31.38198400000382
-3.3100000000001426,-31.114545500003807
-3.300000000000143,-30.848500000003785
-3.290000000000143,-30.583844500003778
-3.2800000000001432,-30.32057600000376
-3.2700000000001435,-30.058691500003746
-3.2600000000001437,-29.79818800000373
-3.250000000000144,-29.539062500003716
-3.240000000000144,-29.2813120000037
-3.2300000000001443,-29.02493350000369
-3.2200000000001445,-28.769924000003673
-3.2100000000001447,-28.51628050000366
-3.200000000000145,-28.264000000003648
-3.190000000000145,-28.013079500003634
-3.1800000000001454,-27.763516000003616
-3.1700000000001456,-27.515306500003604
-3.160000000000146,-27.268448000003588
-3.150000000000146,-27.02293750000358
-3.1400000000001462,-26.77877200000356
-3.1300000000001464,-26.535948500003542
-3.1200000000001467,-26.29446400000353
-3.110000000000147,-26.05431550000352
-3.100000000000147,-25.815500000003507
-3.0900000000001473,-25.57801450000349
-3.0800000000001475,-25.341856000003474
-3.0700000000001477,-25.107021500003462
-3.060000000000148,-24.873508000003444
-3.050000000000148,-24.64131250000343
-3.0400000000001484,-24.410432000003418
-3.0300000000001486,-24.180863500003404
-3.020000000000149,-23.952604000003387
-3.010000000000149,-23.72565050000337
-3.000000000000149,-23.500000000003357
-2.9900000000001494,-23.27564950000334
-2.9800000000001496,-23.05259600000333
-2.97000000000015,-22.830836500003315
-2.96000000000015,-22.610368000003298
-2.9500000000001503,-22.391187500003284
-2.9400000000001505,-22.17329200000327
-2.9300000000001507,-21.956678500003257
-2.920000000000151,-21.74134400000324
-2.910000000000151,-21.527285500003224
-2.9000000000001513,-21.31450000000321
-2.8900000000001516,-21.102984500003195
-2.8800000000001518,-20.892736000003183
-2.870000000000152,-20.68375150000317
-2.860000000000152,-20.47602800000315
-2.8500000000001524,-20.26956250000314
-2.8400000000001526,-20.064352000003122
-2.830000000000153,-19.860393500003113
-2.820000000000153,-19.65768400000309
-2.8100000000001533,-19.456220500003077
-2.8000000000001535,-19.256000000003063
-2.7900000000001537,-19.05701950000305
-2.780000000000154,-18.85927600000303
-2.770000000000154,-18.662766500003016
-2.7600000000001543,-18.467488000003005
-2.7500000000001545,-18.27343750000299
-2.7400000000001548,-18.080612000002976
-2.730000000000155,-17.88900850000296
-2.720000000000155,-17.698624000002944
-2.7100000000001554,-17.50945550000293
-2.7000000000001556,-17.321500000002917
-2.690000000000156,-17.1347545000029
-2.680000000000156,-16.949216000002885
-2.6700000000001562,-16.764881500002872
-2.6600000000001565,-16.581748000002857
-2.6500000000001567,-16.399812500002838
-2.640000000000157,-16.219072000002825
-2.630000000000157,-16.039523500002815
-2.6200000000001573,-15.861164000002798
-2.6100000000001575,-15.68399050000278
-2.6000000000001577,-15.508000000002767
-2.590000000000158,-15.333189500002751
-2.580000000000158,-15.159556000002734
-2.5700000000001584,-14.987096500002723
-2.5600000000001586,-14.815808000002708
-2.550000000000159,-14.645687500002692
-2.540000000000159,-14.47673200000268
-2.5300000000001592,-14.308938500002663
-2.5200000000001594,-14.142304000002646
-2.5100000000001597,-13.976825500002631
-2.50000000000016,-13.812500000002618
-2.49000000000016,-13.649324500002605
-2.4800000000001603,-13.487296000002587
-2.4700000000001605,-13.326411500002573
-2.4600000000001607,-13.16666800000256
-2.450000000000161,-13.008062500002543
-2.440000000000161,-12.850592000002528
-2.4300000000001614,-12.694253500002512
-2.4200000000001616,-12.539044000002498
-2.410000000000162,-12.384960500002483
-2.400000000000162,-12.232000000002468
-2.390000000000162,-12.080159500002454
-2.3800000000001624,-11.92943600000244
-2.3700000000001626,-11.779826500002423
-2.360000000000163,-11.631328000002409
-2.350000000000163,-11.483937500002396
-2.3400000000001633,-11.337652000002379
-2.3300000000001635,-11.192468500002365
-2.3200000000001637,-11.04838400000235
-2.310000000000164,-10.905395500002337
-2.300000000000164,-10.76350000000232
-2.2900000000001643,-10.622694500002305
-2.2800000000001646,-10.482976000002289
-2.2700000000001648,-10.344341500002274
-2.260000000000165,-10.20678800000226
-2.250000000000165,-10.070312500002245
-2.2400000000001654,-9.934912000002232
-2.2300000000001656,-9.800583500002217
-2.220000000000166,-9.6673240000022
-2.210000000000166,-9.535130500002186
-2.2000000000001663,-9.40400000000217
-2.1900000000001665,-9.273929500002156
-2.1800000000001667,-9.144916000002143
-2.170000000000167,-9.016956500002127
-2.160000000000167,-8.89004800000211
-2.1500000000001673,-8.764187500002098
-2.1400000000001675,-8.639372000002082
-2.1300000000001678,-8.515598500002067
-2.120000000000168,-8.392864000002053
-2.110000000000168,-8.271165500002036
-2.1000000000001684,-8.150500000002022
-2.0900000000001686,-8.030864500002009
-2.080000000000169,-7.912256000001992
-2.070000000000169,-7.79467150000198
-2.0600000000001693,-7.678108000001963
-2.0500000000001695,-7.562562500001951
-2.0400000000001697,-7.448032000001934
-2.03000000000017,-7.33451350000192
-2.02000000000017,-7.222004000001906
-2.0100000000001703,-7.110500500001891
-2.0000000000001705,-7.000000000001876
-1.9900000000001705,-6.89049950000186
-1.9800000000001705,-6.7819960000018416
-1.9700000000001705,-6.674486500001825
-1.9600000000001705,-6.567968000001808
-1.9500000000001705,-6.462437500001791
-1.9400000000001705,-6.357892000001774
-1.9300000000001705,-6.254328500001757
-1.9200000000001705,-6.15174400000174
-1.9100000000001705,-6.050135500001724
-1.9000000000001704,-5.9495000000017075
-1.8900000000001704,-5.849834500001689
-1.8800000000001704,-5.751136000001673
-1.8700000000001704,-5.653401500001657
-1.8600000000001704,-5.5566280000016395
-1.8500000000001704,-5.460812500001624
-1.8400000000001704,-5.365952000001609
